รหัสจังหวัด,จังหวัด,เขต,อำเภอ,ตำบล,หมู่,หมายเลขหน่วยเลือกตั้ง,หมายเลขผู้สมัคร,ชื่อผู้สมัคร,ชื่อพรรค,คะแนน
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,3,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,80
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,3,7,นายไกร ดาบธรรม,พลังประชารัฐ,23
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,3,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,14
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,3,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,11
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,1,นายอดุลย์ บุญใส,ภูมิใจไทย,24
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,2,นายสมดุลย์ อุตเจริญ,ประชาชน,102
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,9
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,4,นายสันติ ตันสุหัช,ก้าวอิสระ,4
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,161
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,69
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,7,นายไกร ดาบธรรม,พลังประชารัฐ,29
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,9
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,4,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,5
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,1,นายอดุลย์ บุญใส,ภูมิใจไทย,10
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,2,นายสมดุลย์ อุตเจริญ,ประชาชน,127
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,9
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,4,นายสันติ ตันสุหัช,ก้าวอิสระ,5
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,185
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,72
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,7,นายไกร ดาบธรรม,พลังประชารัฐ,13
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,6
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,2,5,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,2
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,1,นายอดุลย์ บุญใส,ภูมิใจไทย,12
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,2,นายสมดุลย์ อุตเจริญ,ประชาชน,130
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,7
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,4,นายสันติ ตันสุหัช,ก้าวอิสระ,3
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,193
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,68
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,7,นายไกร ดาบธรรม,พลังประชารัฐ,51
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,13
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,3,6,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,8
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,1,นายอดุลย์ บุญใส,ภูมิใจไทย,9
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,2,นายสมดุลย์ อุตเจริญ,ประชาชน,45
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,4,นายสันติ ตันสุหัช,ก้าวอิสระ,4
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,100
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,27
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,7,นายไกร ดาบธรรม,พลังประชารัฐ,8
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,4,7,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,1,นายอดุลย์ บุญใส,ภูมิใจไทย,13
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,2,นายสมดุลย์ อุตเจริญ,ประชาชน,50
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,4
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,4,นายสันติ ตันสุหัช,ก้าวอิสระ,3
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,202
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,34
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,7,นายไกร ดาบธรรม,พลังประชารัฐ,25
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,0
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,5,8,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,1,นายอดุลย์ บุญใส,ภูมิใจไทย,12
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,2,นายสมดุลย์ อุตเจริญ,ประชาชน,110
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,4,นายสันติ ตันสุหัช,ก้าวอิสระ,5
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,148
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,94
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,7,นายไกร ดาบธรรม,พลังประชารัฐ,57
50,เชียงใหม่,7,ไชยปราการ,ปงตำ,6,9,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,7
